user_id,age,gender,weight,height,bmi,goal,sleep_hours,sleep_quality,bedtime_hour,wake_time,fatigue_level,steps_walked,exercise_minutes,exercise_type,calories_burned,heart_rate_avg,calories_intake,protein_intake,junk_food_freq,water_intake,meal_frequency,stress_level,mood,screen_time,work_hours,social_interaction,meditation_minutes,hair_condition,skin_condition,sun_exposure,water_quality,workout_plan,diet_plan,lifestyle_change,mental_care,hair_skin_care
U0874,47,Female,71,179,22.2,maintain,6.3,3,22,6,7,5698,7,cardio,382,74,2151,140,5,1.9,3,5,4,3,6,medium,29,1,2,1,average,Moderate Workout,Balanced Diet,None,None,Hydration
U0875,49,Male,56,186,16.2,maintain,6.1,1,23,6,7,8500,47,cardio,357,78,1550,90,2,3.3,5,6,2,4,5,medium,19,4,3,2,good,Strength Training,Balanced Diet,None,Relaxation,Maintain Routine
U0876,39,Female,70,173,23.4,weight_loss,5.8,5,22,5,6,7733,57,mixed,357,84,1978,143,1,1.6,3,1,3,7,10,low,29,5,5,0,average,Moderate Workout,Balanced Diet,Improve Sleep,Relaxation,Hydration
U0877,18,Male,61,166,22.1,maintain,4.4,3,23,5,10,8523,25,none,463,114,2679,73,0,1.6,3,2,8,7,8,high,9,3,2,4,poor,Moderate Workout,Balanced Diet,Improve Sleep,None,Hydration
U0878,49,Female,92,162,35.1,weight_loss,7.8,3,23,4,7,6845,22,mixed,142,109,2125,103,0,1.8,3,9,7,3,6,medium,29,3,5,3,poor,Weight Loss Workout,Balanced Diet,None,Meditation,Hydration
U0879,42,Female,87,171,29.8,muscle_gain,5.7,2,23,4,3,9872,7,strength,195,70,2509,92,0,3.5,5,10,2,8,8,high,2,1,4,2,poor,Weight Loss Workout,Balanced Diet,Improve Sleep,Meditation,Maintain Routine
U0880,37,Male,91,182,27.5,muscle_gain,5.2,3,0,7,7,4436,56,strength,364,100,3169,149,0,2.2,4,4,4,7,9,high,19,3,2,5,average,Weight Loss Workout,Low Carb,Improve Sleep,None,Skin Care
U0881,35,Female,65,167,23.3,stress_relief,6.8,5,0,7,10,6053,12,cardio,277,72,2220,44,1,1.3,3,3,6,9,5,high,5,1,5,5,poor,Moderate Workout,High Protein,Reduce Screen Time,None,Hydration
U0882,19,Female,72,150,32.0,weight_loss,6.9,3,23,4,10,6690,58,none,168,93,1507,107,6,2.6,5,1,8,4,5,medium,11,4,5,3,poor,Weight Loss Workout,Balanced Diet,None,None,Maintain Routine
U0883,23,Female,50,186,14.5,maintain,5.0,1,1,8,6,1836,48,strength,367,64,2009,102,3,2.3,4,1,6,8,5,medium,6,4,2,4,poor,Strength Training,Balanced Diet,Improve Sleep,None,Skin Care
U0884,34,Male,86,155,35.8,stress_relief,7.1,3,21,2,6,3420,32,strength,397,76,3446,32,3,1.1,2,1,4,3,8,medium,0,4,2,0,poor,Weight Loss Workout,Low Carb,None,None,Hydration
U0885,43,Female,63,188,17.8,muscle_gain,7.2,1,1,7,6,2201,15,mixed,474,81,2259,99,0,2.5,4,5,1,4,7,medium,6,1,3,3,good,Strength Training,Balanced Diet,None,Relaxation,Maintain Routine
U0886,44,Female,70,151,30.7,stress_relief,7.9,5,21,3,1,10575,23,mixed,329,71,2484,116,1,1.2,5,3,8,3,10,low,28,3,1,3,average,Weight Loss Workout,Balanced Diet,None,None,Hydration
U0887,33,Female,54,157,21.9,maintain,4.8,3,21,5,6,11386,47,cardio,475,91,2313,121,3,1.4,5,2,3,9,4,medium,22,2,1,4,good,Moderate Workout,Balanced Diet,Improve Sleep,Relaxation,Hydration
U0888,19,Male,88,156,36.2,muscle_gain,5.4,2,23,6,4,10669,7,mixed,131,78,1779,53,0,3.1,3,9,7,9,11,medium,15,4,1,4,poor,Weight Loss Workout,Balanced Diet,Improve Sleep,Meditation,Skin Care
U0889,46,Female,80,182,24.2,stress_relief,8.0,2,21,2,9,3143,52,cardio,273,105,2981,89,2,1.7,5,9,4,9,7,high,7,3,5,5,poor,Light Cardio,Low Carb,Reduce Screen Time,Meditation,Hydration
U0890,36,Female,55,164,20.4,weight_loss,4.5,5,23,4,3,4399,27,none,421,112,2217,81,4,1.4,4,3,1,8,7,medium,1,2,1,0,poor,Moderate Workout,Balanced Diet,Improve Sleep,Relaxation,Hydration
U0891,19,Female,82,165,30.1,weight_loss,4.4,4,22,6,8,9790,59,strength,263,62,2538,131,6,2.4,3,7,3,7,8,low,17,2,2,5,good,Weight Loss Workout,Balanced Diet,Improve Sleep,Relaxation,Skin Care
U0892,24,Male,64,163,24.1,stress_relief,6.4,1,22,4,8,10463,28,mixed,232,64,2255,59,4,3.8,2,3,1,2,5,medium,11,2,2,5,average,Moderate Workout,Balanced Diet,None,Relaxation,Skin Care
U0893,24,Male,64,159,25.3,weight_loss,7.7,3,1,8,2,4320,3,cardio,159,108,2348,142,5,3.8,2,8,7,8,4,high,24,1,5,3,good,Weight Loss Workout,Balanced Diet,Reduce Screen Time,Meditation,Maintain Routine
U0894,33,Female,92,171,31.5,stress_relief,6.3,2,0,5,5,8548,48,cardio,318,64,2496,100,1,2.6,3,10,5,5,6,medium,20,2,3,3,good,Weight Loss Workout,Balanced Diet,None,Meditation,Maintain Routine
U0895,33,Male,63,154,26.6,stress_relief,6.7,4,0,5,3,11102,8,strength,199,78,2803,33,0,2.7,5,3,3,3,7,medium,13,2,2,1,good,Weight Loss Workout,Low Carb,None,Relaxation,Skin Care
U0896,47,Male,84,157,34.1,muscle_gain,4.5,5,1,6,6,10267,6,mixed,234,86,2993,141,4,1.8,5,10,9,6,10,low,3,4,2,3,good,Weight Loss Workout,Low Carb,Improve Sleep,Meditation,Hydration
U0897,39,Female,84,187,24.0,weight_loss,7.5,5,22,4,10,6112,11,cardio,156,92,3250,92,3,2.7,4,9,8,4,4,low,12,2,1,2,good,Moderate Workout,Low Carb,None,Meditation,Skin Care
U0898,39,Female,76,163,28.6,muscle_gain,7.0,2,1,7,6,2737,36,cardio,361,98,1510,141,0,2.9,3,7,4,3,8,high,28,5,1,4,good,Weight Loss Workout,Balanced Diet,None,None,Skin Care
U0899,40,Female,68,167,24.4,stress_relief,4.5,2,0,6,2,11021,36,none,467,73,3336,146,1,1.4,2,3,7,4,8,high,15,1,2,0,good,Moderate Workout,Low Carb,Improve Sleep,None,Hydration
U0900,49,Female,63,174,20.8,muscle_gain,8.6,4,22,4,3,2378,39,strength,378,84,1820,111,6,3.6,2,4,1,2,6,low,24,4,1,1,good,Light Cardio,Balanced Diet,None,Relaxation,Skin Care
U0901,34,Male,65,150,28.9,stress_relief,6.8,3,23,5,6,3986,28,none,285,92,1574,74,4,2.1,4,2,4,5,11,high,16,5,4,4,average,Weight Loss Workout,Balanced Diet,None,None,Maintain Routine
U0902,33,Male,78,159,30.9,muscle_gain,5.8,4,22,6,7,8127,30,mixed,111,117,2260,65,1,2.2,2,8,3,9,10,medium,20,1,5,5,average,Weight Loss Workout,Balanced Diet,Improve Sleep,Meditation,Maintain Routine
U0903,32,Male,74,164,27.5,maintain,6.7,4,0,8,3,6130,7,strength,421,87,1739,89,1,2.3,2,7,5,5,9,low,28,3,5,3,good,Weight Loss Workout,Balanced Diet,None,None,Maintain Routine
U0904,38,Male,52,182,15.7,muscle_gain,6.4,5,0,6,8,2415,53,mixed,311,111,1633,126,3,3.1,3,1,9,5,9,high,13,4,1,3,good,Strength Training,Balanced Diet,None,None,Skin Care
U0905,22,Female,56,155,23.3,maintain,6.4,3,21,4,6,4016,58,mixed,336,72,1838,41,3,2.8,5,8,3,9,9,medium,6,3,5,4,good,Moderate Workout,High Protein,Reduce Screen Time,Meditation,Maintain Routine
U0906,26,Male,91,184,26.9,maintain,5.2,1,21,4,2,11264,31,none,228,108,3157,64,1,2.7,5,6,8,9,10,high,19,1,5,5,average,Weight Loss Workout,Low Carb,Improve Sleep,None,Maintain Routine
U0907,24,Female,85,170,29.4,muscle_gain,4.6,3,21,4,4,11932,58,strength,302,107,2181,76,2,3.8,3,2,10,2,11,medium,15,2,5,0,average,Weight Loss Workout,Balanced Diet,Improve Sleep,None,Maintain Routine
U0908,47,Female,81,161,31.2,weight_loss,4.3,5,23,4,1,9160,59,strength,348,89,2692,110,2,1.7,5,4,2,8,6,low,0,3,4,0,poor,Weight Loss Workout,Balanced Diet,Improve Sleep,Relaxation,Hydration
U0909,19,Female,97,154,40.9,stress_relief,7.7,4,1,7,6,1335,54,cardio,249,116,3402,45,4,2.6,2,2,2,7,5,high,28,3,4,3,good,Weight Loss Workout,Low Carb,None,Relaxation,Maintain Routine
U0910,41,Male,66,165,24.2,maintain,9.0,2,1,9,8,10791,55,strength,444,105,1521,81,1,3.8,5,10,3,4,8,high,18,4,2,4,good,Moderate Workout,Balanced Diet,None,Meditation,Skin Care
U0911,38,Male,61,154,25.7,weight_loss,6.0,2,21,3,6,1837,26,none,417,69,2776,102,3,2.5,2,8,8,7,11,medium,16,3,2,3,average,Weight Loss Workout,Balanced Diet,None,Meditation,Skin Care
U0912,49,Female,91,160,35.5,maintain,7.8,4,23,7,8,8502,38,strength,260,106,2109,51,4,3.6,5,10,3,7,7,low,29,3,2,4,poor,Weight Loss Workout,Balanced Diet,None,Meditation,Skin Care
U0913,30,Female,70,174,23.1,weight_loss,6.3,5,1,6,4,6268,5,mixed,431,99,2532,79,3,2.6,5,8,8,8,4,high,16,1,1,2,poor,Moderate Workout,Balanced Diet,Reduce Screen Time,Meditation,Skin Care
U0914,26,Male,99,166,35.9,maintain,4.3,1,1,7,10,9839,41,cardio,253,93,1518,107,2,3.4,2,8,4,9,9,low,2,1,5,1,good,Weight Loss Workout,Balanced Diet,Improve Sleep,Meditation,Maintain Routine
U0915,28,Female,88,153,37.6,maintain,5.5,1,21,2,1,8681,17,mixed,464,92,2495,95,3,2.1,2,9,1,6,10,low,1,3,2,4,poor,Weight Loss Workout,Balanced Diet,Improve Sleep,Meditation,Skin Care
U0916,24,Female,98,182,29.6,stress_relief,6.7,1,21,3,5,6274,50,none,306,113,1580,132,2,2.6,4,7,9,2,6,low,7,2,2,2,poor,Weight Loss Workout,Balanced Diet,None,None,Skin Care
U0917,46,Male,87,180,26.9,weight_loss,6.3,3,1,9,1,7034,42,none,220,75,2238,40,2,2.6,5,5,7,8,4,low,7,5,2,3,good,Weight Loss Workout,High Protein,Reduce Screen Time,None,Skin Care
U0918,48,Male,82,172,27.7,stress_relief,8.8,5,21,3,8,6194,45,strength,166,88,2576,141,3,1.8,2,10,7,2,7,medium,10,4,1,2,average,Weight Loss Workout,Balanced Diet,None,Meditation,Hydration
U0919,44,Male,86,178,27.1,maintain,7.4,4,1,7,6,6261,59,mixed,351,99,2820,31,0,2.8,5,6,7,5,11,low,13,2,1,1,average,Weight Loss Workout,Low Carb,None,None,Skin Care
U0920,29,Male,89,186,25.7,maintain,8.2,4,0,8,6,6110,20,strength,129,83,3467,84,6,3.2,2,6,3,6,11,low,22,2,5,2,good,Weight Loss Workout,Low Carb,None,Relaxation,Maintain Routine
U0921,43,Male,61,189,17.1,weight_loss,7.7,5,23,7,1,4264,21,none,343,79,2206,43,0,1.2,3,4,1,4,8,medium,26,5,1,0,average,Strength Training,High Protein,None,Relaxation,Hydration
U0922,38,Female,90,180,27.8,muscle_gain,4.7,3,23,4,4,8180,20,mixed,264,75,1584,149,3,2.1,4,9,1,6,8,low,23,1,3,0,good,Weight Loss Workout,Balanced Diet,Improve Sleep,Meditation,Maintain Routine
U0923,44,Female,64,185,18.7,weight_loss,5.9,4,1,7,8,8442,22,strength,384,118,3354,127,2,3.7,3,2,2,5,6,medium,6,3,1,5,average,Moderate Workout,Low Carb,Improve Sleep,Relaxation,Skin Care
U0924,38,Male,72,167,25.8,muscle_gain,6.0,4,21,4,2,11492,19,cardio,373,101,1731,62,6,3.2,3,1,5,9,10,low,17,4,3,1,average,Weight Loss Workout,Balanced Diet,Reduce Screen Time,None,Maintain Routine
U0925,25,Female,86,153,36.7,weight_loss,6.5,5,1,6,8,4087,11,strength,246,89,3435,117,4,3.7,3,8,6,8,8,low,16,1,3,1,good,Weight Loss Workout,Low Carb,Reduce Screen Time,Meditation,Maintain Routine
U0926,29,Female,70,171,23.9,weight_loss,7.7,5,22,6,1,7547,12,mixed,336,63,1790,37,3,3.1,2,4,6,9,9,medium,27,2,4,0,poor,Moderate Workout,High Protein,Reduce Screen Time,None,Maintain Routine
U0927,31,Male,82,187,23.4,muscle_gain,8.6,3,21,4,5,6760,28,none,495,119,2423,68,4,2.1,4,10,1,2,11,high,7,3,5,0,poor,Moderate Workout,Balanced Diet,None,Meditation,Maintain Routine
U0928,30,Male,85,168,30.1,stress_relief,7.1,2,1,8,9,3984,34,cardio,204,88,2087,128,3,2.1,5,9,2,5,5,medium,29,1,3,4,poor,Weight Loss Workout,Balanced Diet,None,Meditation,Maintain Routine
U0929,42,Female,70,156,28.8,muscle_gain,4.7,3,0,8,9,10748,23,none,126,72,3341,58,6,1.4,5,5,6,5,9,high,0,4,3,4,good,Weight Loss Workout,Low Carb,Improve Sleep,None,Hydration
U0930,29,Male,78,183,23.3,weight_loss,4.9,5,22,3,2,10350,17,none,363,114,1703,72,2,1.6,2,4,7,2,6,high,1,2,5,1,good,Moderate Workout,Balanced Diet,Improve Sleep,None,Hydration
U0931,28,Male,56,175,18.3,weight_loss,5.5,1,1,6,6,10452,10,mixed,419,67,2287,63,6,3.6,3,5,6,6,9,medium,2,3,3,2,good,Moderate Workout,Balanced Diet,Improve Sleep,None,Maintain Routine
U0932,20,Male,88,183,26.3,muscle_gain,8.8,1,1,7,2,5901,32,none,199,72,1534,108,4,3.5,5,1,5,6,4,high,7,5,2,0,poor,Weight Loss Workout,Balanced Diet,None,None,Skin Care
U0933,44,Female,90,168,31.9,stress_relief,8.1,4,23,6,6,9300,30,cardio,165,69,1701,55,4,2.4,4,2,7,3,4,high,20,2,4,3,good,Weight Loss Workout,Balanced Diet,None,None,Maintain Routine
U0934,37,Female,70,174,23.1,stress_relief,5.6,5,23,4,1,11711,58,none,425,91,2823,127,3,1.9,2,5,3,2,9,low,26,1,3,1,poor,Moderate Workout,Low Carb,Improve Sleep,Relaxation,Hydration
U0935,19,Female,94,178,29.7,stress_relief,6.3,1,23,4,8,9808,13,cardio,270,103,1905,128,0,1.8,3,3,7,6,5,medium,2,4,3,4,poor,Weight Loss Workout,Balanced Diet,None,None,Hydration
U0936,30,Female,50,162,19.1,weight_loss,7.4,4,21,2,9,4748,13,none,380,90,2133,107,0,1.2,2,4,10,3,10,low,2,4,2,1,good,Moderate Workout,Balanced Diet,None,None,Hydration
U0937,32,Male,56,186,16.2,stress_relief,6.6,3,22,4,5,8129,53,strength,455,104,1678,66,6,3.2,3,1,5,6,7,medium,18,1,4,3,average,Strength Training,Balanced Diet,None,None,Maintain Routine
U0938,19,Female,55,189,15.4,stress_relief,6.9,1,0,7,3,2559,19,mixed,198,72,3403,72,3,1.2,4,4,2,5,6,low,3,4,1,0,good,Strength Training,Low Carb,None,Relaxation,Hydration
U0939,47,Male,87,161,33.6,stress_relief,8.8,1,22,4,8,8391,23,mixed,466,90,1646,58,4,2.1,5,1,9,6,5,medium,10,4,1,4,average,Weight Loss Workout,Balanced Diet,None,None,Skin Care
U0940,32,Male,78,165,28.7,weight_loss,6.3,3,21,3,2,6419,47,cardio,471,70,1642,64,6,2.3,2,2,6,7,7,low,22,5,4,2,poor,Weight Loss Workout,Balanced Diet,None,None,Maintain Routine
U0941,25,Male,99,160,38.7,muscle_gain,7.5,4,0,8,8,5434,52,mixed,222,80,3373,38,3,1.9,3,9,9,3,11,high,12,1,4,1,poor,Weight Loss Workout,Low Carb,None,Meditation,Hydration
U0942,32,Male,60,187,17.2,stress_relief,7.1,4,21,5,3,4590,42,cardio,414,117,2288,57,2,1.1,2,2,5,6,8,medium,11,5,5,1,good,Strength Training,Balanced Diet,None,None,Hydration
U0943,21,Male,54,159,21.4,muscle_gain,6.0,4,22,6,8,9143,30,none,422,88,2111,90,6,3.6,4,1,1,8,7,medium,13,5,1,4,good,Moderate Workout,Balanced Diet,Reduce Screen Time,Relaxation,Skin Care
U0944,38,Male,69,153,29.5,maintain,9.0,5,0,5,9,6725,32,cardio,338,113,2431,120,3,3.5,5,3,5,3,4,high,13,1,2,5,good,Weight Loss Workout,Balanced Diet,None,None,Skin Care
U0945,48,Male,69,184,20.4,stress_relief,6.6,4,23,7,8,4319,13,strength,483,114,1721,126,1,2.6,2,2,1,6,10,medium,5,5,2,2,good,Moderate Workout,Balanced Diet,None,Relaxation,Skin Care
U0946,27,Male,95,179,29.6,muscle_gain,5.8,1,23,7,2,10272,30,none,187,71,2152,45,2,1.4,2,4,9,9,6,high,12,4,5,1,poor,Weight Loss Workout,High Protein,Improve Sleep,None,Hydration
U0947,28,Male,78,173,26.1,muscle_gain,4.7,5,0,5,9,10768,2,cardio,176,90,1768,134,1,2.0,3,1,7,5,8,medium,26,2,4,2,poor,Weight Loss Workout,Balanced Diet,Improve Sleep,None,Maintain Routine
U0948,33,Male,84,177,26.8,stress_relief,5.5,5,23,6,8,7360,43,strength,390,71,2200,148,4,2.0,3,4,1,8,11,low,23,1,1,3,poor,Weight Loss Workout,Balanced Diet,Improve Sleep,Relaxation,Skin Care
U0949,36,Male,96,183,28.7,weight_loss,6.0,5,1,9,4,11586,54,strength,441,61,2762,129,4,1.1,4,7,9,2,7,high,16,1,2,2,good,Weight Loss Workout,Balanced Diet,None,None,Hydration
U0950,23,Male,95,179,29.6,stress_relief,5.5,5,23,7,10,2020,13,none,395,69,2212,75,2,2.1,5,4,2,6,11,high,17,1,5,4,poor,Weight Loss Workout,Balanced Diet,Improve Sleep,Relaxation,Maintain Routine
U0951,46,Male,70,164,26.0,muscle_gain,7.1,4,1,6,3,8647,2,strength,157,79,1629,143,0,1.4,5,1,10,2,9,high,17,3,5,0,average,Weight Loss Workout,Balanced Diet,None,None,Hydration
U0952,49,Female,55,166,20.0,maintain,8.8,3,1,6,5,6952,29,none,218,106,1801,58,2,1.3,5,4,7,2,10,high,23,3,3,3,poor,Moderate Workout,Balanced Diet,None,None,Hydration
U0953,30,Female,82,156,33.7,maintain,8.3,4,23,5,1,10837,29,strength,447,112,3004,55,2,2.2,4,9,9,8,9,high,0,3,2,1,poor,Weight Loss Workout,Low Carb,Reduce Screen Time,Meditation,Skin Care
U0954,38,Female,98,186,28.3,maintain,5.0,5,22,3,7,8102,39,strength,427,98,1832,139,2,1.0,2,6,9,4,8,low,29,1,4,2,average,Weight Loss Workout,Balanced Diet,Improve Sleep,None,Hydration
U0955,35,Female,65,185,19.0,muscle_gain,8.6,1,22,4,4,9784,19,mixed,184,116,1582,92,2,2.3,3,6,3,2,5,low,17,3,4,3,poor,Moderate Workout,Balanced Diet,None,Relaxation,Maintain Routine
U0956,26,Female,72,167,25.8,maintain,4.6,1,1,9,1,5721,21,none,116,81,3424,90,0,3.1,2,1,1,8,9,medium,15,5,4,2,average,Weight Loss Workout,Low Carb,Improve Sleep,Relaxation,Maintain Routine
U0957,46,Male,73,176,23.6,maintain,7.9,4,22,5,5,10528,40,none,194,86,3205,139,2,1.4,2,3,2,9,7,medium,11,3,1,3,good,Moderate Workout,Low Carb,Reduce Screen Time,Relaxation,Hydration
U0958,47,Female,57,169,20.0,muscle_gain,7.5,2,1,7,10,5807,50,strength,302,73,3317,76,5,1.8,3,4,7,4,11,medium,21,3,5,1,average,Moderate Workout,Low Carb,None,None,Hydration
U0959,29,Male,56,154,23.6,stress_relief,4.4,3,21,5,6,3504,25,mixed,339,60,2211,62,3,3.7,3,7,9,2,5,low,14,2,1,0,good,Light Cardio,Balanced Diet,Improve Sleep,None,Skin Care
U0960,31,Male,74,178,23.4,weight_loss,6.7,1,21,2,7,6385,14,mixed,355,70,2451,75,4,1.6,4,9,1,3,8,high,12,4,5,4,poor,Moderate Workout,Balanced Diet,None,Meditation,Hydration
U0961,25,Female,88,160,34.4,weight_loss,5.2,4,21,5,5,9114,35,strength,336,79,3344,41,5,1.2,3,9,8,9,5,high,3,3,1,2,average,Weight Loss Workout,Low Carb,Improve Sleep,Meditation,Hydration
U0962,40,Female,55,182,16.6,stress_relief,6.4,5,21,4,2,10231,17,strength,393,109,1670,61,6,2.2,3,2,7,3,11,medium,17,5,1,5,average,Strength Training,Balanced Diet,None,None,Skin Care
U0963,39,Female,64,175,20.9,muscle_gain,6.5,1,21,3,4,5702,27,strength,134,119,2754,91,6,3.0,4,2,1,2,5,high,24,4,2,5,good,Moderate Workout,Balanced Diet,None,Relaxation,Skin Care
U0964,24,Female,71,150,31.6,maintain,7.2,5,23,5,3,6082,57,cardio,362,67,2249,80,2,2.4,5,7,9,7,9,high,12,3,2,0,poor,Weight Loss Workout,Balanced Diet,None,None,Skin Care
U0965,35,Male,90,152,39.0,weight_loss,6.1,5,0,6,1,11694,14,strength,489,77,3182,145,2,2.3,3,6,9,5,9,low,27,4,3,0,poor,Weight Loss Workout,Low Carb,None,None,Maintain Routine
U0966,21,Male,51,172,17.2,muscle_gain,6.3,5,1,8,6,3579,32,none,490,83,2101,79,1,3.6,4,8,8,8,8,medium,5,5,5,5,poor,Strength Training,Balanced Diet,Reduce Screen Time,Meditation,Maintain Routine
U0967,37,Male,82,169,28.7,maintain,7.8,4,23,6,9,7239,21,mixed,347,110,2383,91,5,1.0,5,7,2,4,8,low,12,5,2,4,poor,Weight Loss Workout,Balanced Diet,None,Relaxation,Hydration
U0968,49,Male,99,157,40.2,maintain,8.5,2,1,6,7,10509,28,none,143,64,3215,69,2,2.2,2,10,2,4,8,low,26,3,2,3,good,Weight Loss Workout,Low Carb,None,Meditation,Skin Care
U0969,46,Male,97,188,27.4,maintain,7.8,1,22,6,7,3957,4,strength,465,83,2541,56,4,2.3,3,5,4,2,9,medium,27,3,5,3,good,Weight Loss Workout,Balanced Diet,None,None,Maintain Routine
U0970,20,Male,96,153,41.0,maintain,6.3,4,1,8,4,7659,36,strength,399,92,2392,149,1,3.3,4,3,4,9,7,high,15,5,1,5,good,Weight Loss Workout,Balanced Diet,Reduce Screen Time,None,Skin Care
U0971,38,Female,71,186,20.5,muscle_gain,4.7,5,23,5,2,6613,49,cardio,151,60,2562,110,2,1.4,4,6,7,6,11,medium,27,4,3,0,average,Moderate Workout,Balanced Diet,Improve Sleep,None,Hydration
U0972,45,Female,84,185,24.5,maintain,4.8,2,23,7,1,7202,9,none,467,69,3367,110,4,3.2,3,3,3,3,9,medium,29,2,5,4,good,Moderate Workout,Low Carb,Improve Sleep,Relaxation,Maintain Routine
U0973,23,Female,77,153,32.9,maintain,4.8,3,23,4,2,1536,41,mixed,240,111,2119,65,3,3.9,5,4,2,7,7,low,27,4,3,5,average,Weight Loss Workout,Balanced Diet,Improve Sleep,Relaxation,Maintain Routine
U0974,19,Male,61,187,17.4,maintain,7.1,3,1,8,8,4162,50,none,357,112,2349,119,4,3.2,2,6,8,7,7,high,13,2,5,0,average,Strength Training,Balanced Diet,None,None,Maintain Routine
U0975,35,Male,58,186,16.8,weight_loss,4.8,3,22,5,8,8554,7,cardio,341,96,2767,72,0,2.9,4,5,10,2,8,medium,15,2,1,3,poor,Strength Training,Balanced Diet,Improve Sleep,None,Skin Care
U0976,18,Male,77,163,29.0,muscle_gain,8.9,4,22,5,4,11894,52,strength,403,89,2773,44,6,1.8,4,2,2,9,10,low,21,3,1,0,average,Weight Loss Workout,High Protein,Reduce Screen Time,Relaxation,Hydration
U0977,28,Male,53,157,21.5,stress_relief,5.9,1,21,3,1,1803,9,none,177,66,3175,115,4,3.1,2,4,8,8,6,high,25,1,2,3,good,Light Cardio,Low Carb,Improve Sleep,None,Skin Care
U0978,25,Female,83,176,26.8,weight_loss,6.9,1,23,4,7,8038,21,cardio,493,90,2694,128,4,2.6,5,3,4,8,8,medium,14,4,3,4,poor,Weight Loss Workout,Balanced Diet,Reduce Screen Time,None,Maintain Routine
U0979,20,Male,68,164,25.3,muscle_gain,4.6,5,22,5,3,4972,40,mixed,467,113,2347,134,1,2.2,2,10,10,7,11,low,11,4,5,1,poor,Weight Loss Workout,Balanced Diet,Improve Sleep,Meditation,Maintain Routine
U0980,18,Female,61,183,18.2,maintain,7.8,1,22,6,2,10507,5,cardio,250,98,3282,76,3,1.4,3,3,1,7,11,medium,26,1,2,3,poor,Moderate Workout,Low Carb,None,Relaxation,Hydration
U0981,29,Male,72,178,22.7,weight_loss,8.0,1,0,6,6,4129,46,none,108,72,3442,62,0,2.9,2,4,9,6,10,high,3,1,4,0,average,Moderate Workout,Low Carb,None,None,Maintain Routine
U0982,21,Female,86,168,30.5,stress_relief,5.0,1,0,6,3,2716,55,strength,435,115,1697,130,6,2.7,5,2,4,7,6,high,16,4,1,0,poor,Weight Loss Workout,Balanced Diet,Improve Sleep,None,Skin Care
U0983,37,Female,76,164,28.3,muscle_gain,7.7,5,21,5,2,2070,26,none,126,80,2920,84,0,2.7,3,9,1,7,8,medium,7,1,2,0,average,Weight Loss Workout,Low Carb,None,Meditation,Skin Care
U0984,21,Male,69,156,28.4,muscle_gain,8.7,1,1,7,5,9048,58,cardio,446,105,3445,120,4,1.0,5,10,10,9,11,medium,9,4,3,4,average,Weight Loss Workout,Low Carb,Reduce Screen Time,Meditation,Hydration
U0985,24,Male,70,162,26.7,maintain,5.8,5,21,5,9,5424,39,mixed,471,89,2201,100,0,3.9,2,1,8,3,4,low,29,3,5,5,poor,Weight Loss Workout,Balanced Diet,Improve Sleep,None,Maintain Routine
U0986,24,Male,83,164,30.9,stress_relief,6.9,2,22,6,5,7490,3,none,496,76,1840,52,0,1.7,4,9,5,7,8,high,1,5,1,1,average,Weight Loss Workout,Balanced Diet,None,Meditation,Hydration
U0987,41,Female,82,176,26.5,stress_relief,4.3,5,1,8,3,5923,58,mixed,148,110,3142,37,3,2.2,2,5,5,2,8,medium,23,4,2,0,average,Weight Loss Workout,Low Carb,Improve Sleep,None,Skin Care
U0988,26,Female,68,166,24.7,stress_relief,8.5,1,21,4,10,6383,23,cardio,303,105,2042,41,6,2.9,5,7,10,3,8,low,3,1,1,2,average,Moderate Workout,High Protein,None,None,Skin Care
U0989,48,Male,52,157,21.1,maintain,6.5,4,1,6,4,10537,33,none,441,64,1508,49,4,3.0,5,2,3,6,7,low,19,2,3,0,good,Moderate Workout,High Protein,None,Relaxation,Maintain Routine
U0990,39,Male,91,153,38.9,maintain,8.7,5,21,4,10,9390,32,none,488,85,2904,148,3,2.7,3,2,8,5,9,high,6,4,3,2,poor,Weight Loss Workout,Low Carb,None,None,Maintain Routine
U0991,19,Male,50,155,20.8,maintain,6.0,5,0,7,1,8816,52,cardio,447,110,2338,55,1,3.0,4,7,4,3,4,low,16,5,5,2,average,Moderate Workout,Balanced Diet,None,None,Maintain Routine
U0992,30,Male,72,186,20.8,weight_loss,8.9,3,0,8,9,1728,7,strength,148,91,2965,104,6,2.9,2,2,4,9,7,high,1,5,4,4,good,Light Cardio,Low Carb,Reduce Screen Time,None,Maintain Routine
U0993,45,Female,76,157,30.8,stress_relief,8.7,1,22,6,1,5731,20,strength,315,96,3253,140,5,1.5,3,3,7,5,6,high,25,4,2,0,average,Weight Loss Workout,Low Carb,None,None,Hydration
U0994,31,Male,91,156,37.4,weight_loss,4.6,1,0,6,2,8430,24,mixed,280,86,2540,33,4,2.2,2,6,4,4,7,high,28,4,4,4,good,Weight Loss Workout,High Protein,Improve Sleep,None,Maintain Routine
U0995,32,Male,80,176,25.8,stress_relief,5.1,2,1,8,3,4005,58,cardio,417,98,1678,130,2,1.3,5,8,3,4,6,high,7,2,5,1,poor,Weight Loss Workout,Balanced Diet,Improve Sleep,Meditation,Hydration
